state,city,year,storeType,price
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.17
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,13.87
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.13
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2023,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2023,Big Retail Store,14.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Mom and Pop Store,28.5
Tamaulipas,Cd. Victoria,2024,Mom and Pop Store,24.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.2
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.5
Sonora,Nogales,2024,Big Retail Store,14.23
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.23
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.23
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.4
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.73
Sonora,Nogales,2024,Big Retail Store,14.27
Tamaulipas,Cd. Victoria,2024,Big Retail Store,14.73
Sonora,Nogales,2024,Big Retail Store,14.27
